Filename,Lines,Line Samples,Bands,First Band (µm),Last Band (µm),Possible Elements
v1477742593_1.lbl,8,64,352,0.36,0.42,
v1485874017_1.lbl,24,24,352,0.36,0.42,
v1485883362_1.lbl,24,24,352,0.36,0.42,
v1487121231_1.lbl,12,12,352,0.36,0.42,
v1485790743_1.lbl,12,12,352,0.36,0.42,
v1514474407_1.lbl,12,32,352,0.35895,0.3879,
v1477490280_1.lbl,12,12,352,0.36,0.42,
v1512362499_1.lbl,24,64,352,0.35895,0.3879,
v1514195164_1.lbl,64,64,352,0.35895,0.3879,
v1476023168_1.lbl,48,48,352,0.36,0.42,
v1473997050_1.lbl,60,48,352,0.36,0.42,
v1473975816_1.lbl,60,48,352,0.36,0.42,
v1477762400_1.lbl,8,64,352,0.36,0.42,
v1512229392_1.lbl,12,64,352,0.35895,0.3879,
v1513828803_1.lbl,64,64,352,0.35895,0.3879,
v1513889552_1.lbl,12,24,352,0.35895,0.3879,
v1514300322_1.lbl,12,12,352,0.35895,0.3879,
v1472810733_1.lbl,54,60,352,0.36,0.42,
v1472540540_3.lbl,54,60,352,0.36,0.42,
v1475354511_1.lbl,64,64,352,0.36,0.42,
v1470590735_1.lbl,54,60,352,0.36,0.42,
v1514201253_1.lbl,32,32,352,0.35895,0.3879,
v1480784804_1.lbl,64,64,352,0.36,0.42,
v1484578554_1.lbl,24,36,352,0.36,0.42,
v1514083397_1.lbl,18,36,352,0.35895,0.3879,
v1471376441_11.lbl,54,60,352,0.36,0.42,
v1513890329_1.lbl,12,24,352,0.35895,0.3879,
v1513908473_1.lbl,12,24,352,0.35895,0.3879,
v1485786484_1.lbl,64,64,352,0.36,0.42,
v1513886402_1.lbl,12,24,352,0.35895,0.3879,
v1484698963_1.lbl,64,16,352,0.36,0.42,
v1487020081_1.lbl,64,64,352,0.36,0.42,
v1512352512_3.lbl,24,64,352,0.35895,0.3879,
v1485796969_1.lbl,12,12,352,0.36,0.42,
v1478541547_1.lbl,32,64,352,0.36,0.42,
v1479606573_1.lbl,64,64,352,0.36,0.42,
v1485888045_1.lbl,24,24,352,0.36,0.42,
v1514192863_1.lbl,16,24,352,0.35895,0.3879,
v1471431338_1.lbl,54,60,352,0.36,0.42,
v1478622250_1.lbl,64,64,352,0.36,0.42,
v1476799535_8.lbl,64,64,352,0.36,0.42,
v1514131601_1.lbl,16,30,352,0.35895,0.3879,
v1512228352_1.lbl,12,64,352,0.35895,0.3879,
v1473043909_4.lbl,54,60,352,0.36,0.42,
v1478552898_1.lbl,32,64,352,0.36,0.42,
v1485762641_1.lbl,32,64,352,0.36,0.42,
v1514573432_1.lbl,16,12,352,0.35895,0.3879,
v1478715620_1.lbl,64,64,352,0.36,0.42,
v1473040926_1.lbl,54,60,352,0.36,0.42,
v1484847981_1.lbl,64,16,352,0.36,0.42,
v1514006404_1.lbl,12,24,352,0.35895,0.3879,
v1478545861_3.lbl,32,64,352,0.36,0.42,
v1484843330_1.lbl,64,16,352,0.36,0.42,
v1472779048_1.lbl,54,60,352,0.36,0.42,
v1468888556_1.lbl,18,18,352,0.36,0.42,
v1513909901_1.lbl,12,24,352,0.35895,0.3879,
v1514203414_1.lbl,32,32,352,0.35895,0.3879,
v1512363269_1.lbl,24,64,352,0.35895,0.3879,
v1481716741_1.lbl,64,32,352,0.36,0.42,
v1481483323_1.lbl,48,48,352,0.36,0.42,
v1473196056_1.lbl,64,54,352,0.36,0.42,
v1478545511_1.lbl,32,64,352,0.36,0.42,
v1478552985_1.lbl,32,64,352,0.36,0.42,
v1471893944_1.lbl,54,60,352,0.36,0.42,
v1481626149_1.lbl,12,24,352,0.36,0.42,
v1512345182_1.lbl,32,64,352,0.35895,0.3879,
v1487100978_1.lbl,12,12,352,0.36,0.42,
v1485780375_1.lbl,12,12,352,0.36,0.42,
v1477670188_1.lbl,12,64,352,0.36,0.42,
v1514291125_1.lbl,64,64,352,0.35895,0.3879,
v1477485444_1.lbl,12,12,352,0.36,0.42,
v1478604283_5.lbl,64,64,352,0.36,0.42,
v1481617259_1.lbl,12,36,352,0.36,0.42,
v1478620417_1.lbl,48,48,352,0.36,0.42,
v1476045950_1.lbl,60,48,352,0.36,0.42,
v1514182844_1.lbl,64,64,352,0.35895,0.3879,
v1474740337_1.lbl,60,48,352,0.36,0.42,
v1514301398_1.lbl,12,12,352,0.35895,0.3879,
v1513892471_1.lbl,12,24,352,0.35895,0.3879,
v1477947844_1.lbl,12,64,352,0.36,0.42,
v1483228206_1.lbl,36,54,352,0.36,0.42,
v1514079984_1.lbl,18,36,352,0.35895,0.3879,
v1471651901_1.lbl,54,60,352,0.36,0.42,
v1472544182_1.lbl,54,60,352,0.36,0.42,
v1486998289_3.lbl,64,64,352,0.36,0.42,
v1514082892_1.lbl,18,36,352,0.35895,0.3879,
v1514171027_1.lbl,32,32,352,0.35895,0.3879,
v1474837008_1.lbl,64,64,352,0.36,0.42,
v1481612621_1.lbl,64,64,352,0.36,0.42,
v1471482048_1.lbl,54,60,352,0.36,0.42,
v1472716324_1.lbl,54,60,352,0.36,0.42,
v1485790857_1.lbl,12,12,352,0.36,0.42,
v1477639667_1.lbl,18,12,352,0.36,0.42,
v1472809667_1.lbl,54,60,352,0.36,0.42,
v1485894476_1.lbl,24,24,352,0.36,0.42,
v1511983776_1.lbl,16,12,352,0.35895,0.3879,
v1511993260_1.lbl,16,12,352,0.35895,0.3879,
v1477943525_1.lbl,12,64,352,0.36,0.42,
v1476489086_1.lbl,12,12,352,0.36,0.42,
v1476923797_6.lbl,64,64,352,0.36,0.42,
v1514295977_1.lbl,12,12,352,0.35895,0.3879,
v1477691770_1.lbl,16,64,352,0.36,0.42,
v1472270492_1.lbl,54,60,352,0.36,0.42,
v1487081628_1.lbl,42,64,352,0.36,0.42,
v1478551783_1.lbl,32,64,352,0.36,0.42,
v1472545979_1.lbl,54,60,352,0.36,0.42,
v1480507987_1.lbl,32,32,352,0.36,0.42,
v1514573669_1.lbl,16,12,352,0.35895,0.3879,
v1514193513_1.lbl,16,24,352,0.35895,0.3879,
v1472911917_5.lbl,54,60,352,0.36,0.42,
v1514403724_5.lbl,48,48,352,0.35895,0.3879,
v1513878191_1.lbl,12,24,352,0.35895,0.3879,
v1484504730_1.lbl,24,48,352,0.36,0.42,
v1477883882_1.lbl,32,32,352,0.36,0.42,
v1473446627_1.lbl,54,60,352,0.36,0.42,
v1484696642_1.lbl,64,16,352,0.36,0.42,
v1512086882_1.lbl,12,32,352,0.35895,0.3879,
v1476573200_1.lbl,12,24,352,0.36,0.42,
v1513897763_1.lbl,12,24,352,0.35895,0.3879,
v1514155632_1.lbl,12,24,352,0.35895,0.3879,
v1485780332_1.lbl,12,12,352,0.36,0.42,
v1471678534_1.lbl,54,60,352,0.36,0.42,
v1473293271_1.lbl,54,60,352,0.36,0.42,
v1481622301_1.lbl,12,36,352,0.36,0.42,
v1477309287_1.lbl,12,48,352,0.36,0.42,
v1473448653_5.lbl,54,60,352,0.36,0.42,
v1477767469_1.lbl,64,64,352,0.36,0.42,
v1514166285_1.lbl,18,36,352,0.35895,0.3879,
v1474240109_1.lbl,60,48,352,0.36,0.42,
v1512346627_1.lbl,32,64,352,0.35895,0.3879,
v1478032820_1.lbl,16,64,352,0.36,0.42,
v1513905323_1.lbl,12,24,352,0.35895,0.3879,
v1514182304_1.lbl,32,32,352,0.35895,0.3879,
v1468371251_1.lbl,14,14,352,0.36,0.42,
v1514299908_1.lbl,12,12,352,0.35895,0.3879,
v1485882902_1.lbl,24,24,352,0.36,0.42,
v1514558837_1.lbl,16,12,352,0.35895,0.3879,
v1484852624_1.lbl,64,16,352,0.36,0.42,
v1514475661_1.lbl,12,32,352,0.35895,0.3879,
v1514559074_1.lbl,16,12,352,0.35895,0.3879,
v1487121747_1.lbl,12,12,352,0.36,0.42,
v1472784471_1.lbl,54,60,352,0.36,0.42,
v1472793477_1.lbl,54,60,352,0.36,0.42,
v1514006782_1.lbl,12,24,352,0.35895,0.3879,
v1512106165_1.lbl,12,32,352,0.35895,0.3879,
v1475263793_1.lbl,60,48,352,0.36,0.42,
v1487120702_1.lbl,12,12,352,0.36,0.42,
v1514301595_1.lbl,12,12,352,0.35895,0.3879,
v1476838334_1.lbl,48,48,352,0.36,0.42,
v1477324010_3.lbl,48,48,352,0.36,0.42,
v1481722109_1.lbl,48,32,352,0.36,0.42,
v1483225145_1.lbl,36,54,352,0.36,0.42,
v1513906394_1.lbl,12,24,352,0.35895,0.3879,
v1471676803_8.lbl,54,60,352,0.36,0.42,
v1514330211_1.lbl,64,64,352,0.35895,0.3879,
v1472191552_1.lbl,54,60,352,0.36,0.42,
v1514563342_1.lbl,16,12,352,0.35895,0.3879,
v1485877984_1.lbl,24,24,352,0.36,0.42,
v1485892840_1.lbl,24,24,352,0.36,0.42,
v1487105849_1.lbl,48,64,352,0.36,0.42,
v1472684295_1.lbl,54,60,352,0.36,0.42,
v1475005492_1.lbl,60,48,352,0.36,0.42,
v1514304423_1.lbl,64,64,352,0.35895,0.3879,
v1485954682_1.lbl,64,64,352,0.36,0.42,
v1513829497_5.lbl,64,64,352,0.35895,0.3879,
v1472659068_1.lbl,54,60,352,0.36,0.42,
v1477342011_1.lbl,48,48,352,0.36,0.42,
v1475247367_1.lbl,60,48,352,0.36,0.42,
v1477885284_1.lbl,32,32,352,0.36,0.42,
v1473801783_7.lbl,64,64,352,0.36,0.42,
v1485801003_1.lbl,12,12,352,0.36,0.42,
v1512246532_1.lbl,64,64,352,0.35895,0.3879,
v1478550407_1.lbl,32,64,352,0.36,0.42,
v1473491658_1.lbl,54,60,352,0.36,0.42,
v1473959733_1.lbl,60,48,352,0.36,0.42,
v1484511560_1.lbl,18,48,352,0.36,0.42,
v1514165703_1.lbl,18,36,352,0.35895,0.3879,
v1472163119_1.lbl,54,60,352,0.36,0.42,
v1475268594_1.lbl,60,48,352,0.36,0.42,
v1514277149_1.lbl,64,64,352,0.35895,0.3879,
v1512006525_1.lbl,12,32,352,0.35895,0.3879,
v1476274938_1.lbl,48,48,352,0.36,0.42,
v1473033718_1.lbl,54,60,352,0.36,0.42,
v1472288533_1.lbl,54,60,352,0.36,0.42,
v1477775070_4.lbl,64,64,352,0.36,0.42,
v1479840298_1.lbl,64,64,352,0.36,0.42,
v1513823862_1.lbl,8,48,352,0.35895,0.3879,
v1473701371_1.lbl,60,48,352,0.36,0.42,
v1484533778_1.lbl,18,36,352,0.36,0.42,
v1477692811_1.lbl,16,64,352,0.36,0.42,
v1513816186_1.lbl,8,48,352,0.35895,0.3879,
v1511979271_1.lbl,16,12,352,0.35895,0.3879,
v1514193777_1.lbl,16,24,352,0.35895,0.3879,
v1471238138_1.lbl,54,60,352,0.36,0.42,
v1473947872_1.lbl,60,48,352,0.36,0.42,
v1512022835_3.lbl,12,32,352,0.35895,0.3879,
v1514068755_1.lbl,24,48,352,0.35895,0.3879,
v1512163578_1.lbl,12,64,352,0.35895,0.3879,
v1470605069_1.lbl,54,60,352,0.36,0.42,
v1514297653_1.lbl,12,12,352,0.35895,0.3879,
v1467459395_1.lbl,48,48,352,0.36,0.42,
v1485785775_1.lbl,12,12,352,0.36,0.42,
v1472430631_1.lbl,54,60,352,0.36,0.42,
v1513900976_1.lbl,12,24,352,0.35895,0.3879,
v1478544126_1.lbl,32,64,352,0.36,0.42,
v1513800807_1.lbl,8,48,352,0.35895,0.3879,
v1474325660_1.lbl,64,64,352,0.36,0.42,
v1483174178_1.lbl,12,14,352,0.36,0.42,
v1471489256_1.lbl,54,60,352,0.36,0.42,
v1485774328_1.lbl,12,12,352,0.36,0.42,
v1512252056_1.lbl,64,64,352,0.35895,0.3879,
v1514183731_1.lbl,64,64,352,0.35895,0.3879,
v1513786700_1.lbl,8,48,352,0.35895,0.3879,
v1471777198_1.lbl,54,60,352,0.36,0.42,
v1477878232_1.lbl,32,32,352,0.36,0.42,
v1485875295_1.lbl,24,24,352,0.36,0.42,
v1474256252_1.lbl,60,48,352,0.36,0.42,
v1472279507_1.lbl,54,60,352,0.36,0.42,
v1472777247_1.lbl,54,60,352,0.36,0.42,
v1471128952_1.lbl,54,60,352,0.36,0.42,
v1473986438_1.lbl,60,48,352,0.36,0.42,
v1514129139_1.lbl,24,48,352,0.35895,0.3879,
v1483232961_1.lbl,6,6,352,0.36,0.42,
v1473037303_1.lbl,54,60,352,0.36,0.42,
v1512002938_1.lbl,12,32,352,0.35895,0.3879,
v1470655227_1.lbl,54,60,352,0.36,0.42,
v1473542191_1.lbl,44,60,352,0.36,0.42,
v1512061646_1.lbl,12,32,352,0.35895,0.3879,
v1480731467_1.lbl,64,64,352,0.36,0.42,
v1472538769_1.lbl,54,60,352,0.36,0.42,
v1481832421_3.lbl,24,64,352,0.36,0.42,
v1481755525_1.lbl,64,64,352,0.36,0.42,
v1514068104_1.lbl,24,48,352,0.35895,0.3879,
v1473233356_1.lbl,54,60,352,0.36,0.42,
v1512226790_1.lbl,12,64,352,0.35895,0.3879,
v1477853796_1.lbl,32,32,352,0.36,0.42,
v1467444108_1.lbl,30,30,352,0.36,0.42,
v1471901170_1.lbl,54,60,352,0.36,0.42,
v1479468640_1.lbl,64,64,352,0.36,0.42,
v1484525834_1.lbl,16,32,352,0.36,0.42,
v1470721535_1.lbl,54,60,352,0.36,0.42,
v1514277541_1.lbl,64,64,352,0.35895,0.3879,
v1478490027_1.lbl,32,32,352,0.36,0.42,
v1512363407_1.lbl,24,64,352,0.35895,0.3879,
v1514128061_1.lbl,24,48,352,0.35895,0.3879,
v1481185923_1.lbl,64,64,352,0.36,0.42,
v1512187257_3.lbl,12,64,352,0.35895,0.3879,
v1483158445_1.lbl,36,64,352,0.36,0.42,
v1484607144_1.lbl,18,36,352,0.36,0.42,
v1473474394_1.lbl,54,54,352,0.36,0.42,
v1481715688_1.lbl,64,32,352,0.36,0.42,
v1476573846_1.lbl,12,24,352,0.36,0.42,
v1484519528_1.lbl,16,32,352,0.36,0.42,
v1513811063_1.lbl,8,48,352,0.35895,0.3879,
v1474272096_1.lbl,60,48,352,0.36,0.42,
v1483233757_1.lbl,6,6,352,0.36,0.42,
v1467541702_1.lbl,48,48,352,0.36,0.42,
v1470974439_1.lbl,54,60,352,0.36,0.42,
v1514196933_1.lbl,64,64,352,0.35895,0.3879,
v1514183200_1.lbl,64,64,352,0.35895,0.3879,
v1480719310_1.lbl,64,64,352,0.36,0.42,
v1512105743_1.lbl,12,32,352,0.35895,0.3879,
v1476489363_1.lbl,12,12,352,0.36,0.42,
v1469000209_1.lbl,48,64,352,0.36,0.42,
v1513998928_1.lbl,18,36,352,0.35895,0.3879,
v1472268664_1.lbl,54,60,352,0.36,0.42,
v1477696279_1.lbl,16,64,352,0.36,0.42,
v1514182669_1.lbl,64,64,352,0.35895,0.3879,
v1479350935_1.lbl,64,64,352,0.36,0.42,
v1474772915_1.lbl,60,48,352,0.36,0.42,
v1485803439_1.lbl,64,64,352,0.36,0.42,
v1514298115_3.lbl,12,12,352,0.35895,0.3879,
v1512099117_1.lbl,12,32,352,0.35895,0.3879,
v1477517632_4.lbl,64,16,352,0.36,0.42,
v1486807551_1.lbl,64,64,352,0.36,0.42,
v1486955349_1.lbl,64,64,352,0.36,0.42,
v1475027026_1.lbl,60,48,352,0.36,0.42,
v1486830050_1.lbl,64,64,352,0.36,0.42,
v1513786289_1.lbl,8,48,352,0.35895,0.3879,
v1471362078_1.lbl,54,60,352,0.36,0.42,
v1481620217_4.lbl,12,36,352,0.36,0.42,
v1476307181_1.lbl,48,48,352,0.36,0.42,
v1512343824_3.lbl,32,64,352,0.35895,0.3879,
v1473706110_1.lbl,60,48,352,0.36,0.42,
v1514565713_1.lbl,16,12,352,0.35895,0.3879,
v1476736265_1.lbl,24,24,352,0.36,0.42,
v1514004649_1.lbl,12,24,352,0.35895,0.3879,
v1483211958_1.lbl,36,20,352,0.36,0.42,
v1514576988_1.lbl,16,12,352,0.35895,0.3879,
v1512073106_1.lbl,12,32,352,0.35895,0.3879,
v1470988804_1.lbl,54,60,352,0.36,0.42,
v1514289521_1.lbl,64,64,352,0.35895,0.3879,
v1471394498_1.lbl,54,60,352,0.36,0.42,
v1512017406_1.lbl,12,32,352,0.35895,0.3879,
v1487122570_1.lbl,12,12,352,0.36,0.42,
v1471485680_1.lbl,54,60,352,0.36,0.42,
v1486393391_1.lbl,64,64,352,0.36,0.42,
v1513880270_1.lbl,12,24,352,0.35895,0.3879,
v1486825488_1.lbl,64,64,352,0.36,0.42,
v1514140814_1.lbl,12,40,352,0.35895,0.3879,
v1484850303_1.lbl,64,16,352,0.36,0.42,
v1512361867_1.lbl,24,64,352,0.35895,0.3879,
v1514219067_1.lbl,64,64,352,0.35895,0.3879,
v1472919125_1.lbl,54,60,352,0.36,0.42,
v1485796621_1.lbl,12,12,352,0.36,0.42,
v1472205997_1.lbl,54,60,352,0.36,0.42,
v1485880213_1.lbl,24,24,352,0.36,0.42,
v1485877166_1.lbl,24,24,352,0.36,0.42,
v1485790544_1.lbl,12,12,352,0.36,0.42,
v1481650950_4.lbl,48,64,352,0.36,0.42,
v1481454532_1.lbl,48,48,352,0.36,0.42,
v1486471950_1.lbl,64,64,352,0.36,0.42,
v1470877835_1.lbl,54,60,352,0.36,0.42,
v1514006467_1.lbl,12,24,352,0.35895,0.3879,
v1483223409_1.lbl,12,13,352,0.36,0.42,
v1470513947_1.lbl,60,48,352,0.36,0.42,
v1473728076_1.lbl,60,48,352,0.36,0.42,
v1512088148_1.lbl,12,32,352,0.35895,0.3879,
v1487111864_1.lbl,48,64,352,0.36,0.42,
v1512008635_1.lbl,12,32,352,0.35895,0.3879,
v1474261793_1.lbl,60,48,352,0.36,0.42,
v1485890028_1.lbl,24,24,352,0.36,0.42,
v1514165994_1.lbl,18,36,352,0.35895,0.3879,
v1471517365_1.lbl,54,60,352,0.36,0.42,
v1479526165_1.lbl,64,64,352,0.36,0.42,
v1513826743_1.lbl,8,48,352,0.35895,0.3879,
v1478739884_1.lbl,64,64,352,0.36,0.42,
v1478539508_1.lbl,32,64,352,0.36,0.42,
v1513890686_1.lbl,12,24,352,0.35895,0.3879,
v1473182769_1.lbl,54,60,352,0.36,0.42,
v1481378937_1.lbl,48,48,352,0.36,0.42,
v1512355280_3.lbl,24,64,352,0.35895,0.3879,
v1485774350_1.lbl,12,12,352,0.36,0.42,
v1486986181_1.lbl,64,64,352,0.36,0.42,
v1514085091_1.lbl,18,36,352,0.35895,0.3879,
v1512359669_1.lbl,24,64,352,0.35895,0.3879,
v1484763714_1.lbl,64,16,352,0.36,0.42,
v1470620599_1.lbl,54,60,352,0.36,0.42,
v1472397145_1.lbl,54,60,352,0.36,0.42,
v1514205223_1.lbl,32,32,352,0.35895,0.3879,
v1471137202_1.lbl,54,60,352,0.36,0.42,
v1514198569_1.lbl,64,64,352,0.35895,0.3879,
v1512197016_1.lbl,12,64,352,0.35895,0.3879,
v1514299543_1.lbl,12,12,352,0.35895,0.3879,
v1514076955_1.lbl,18,36,352,0.35895,0.3879,
v1512107431_1.lbl,12,32,352,0.35895,0.3879,
v1485884650_1.lbl,24,24,352,0.36,0.42,
v1513894550_1.lbl,12,24,352,0.35895,0.3879,
v1477435193_1.lbl,40,32,352,0.36,0.42,
v1477953397_1.lbl,12,64,352,0.36,0.42,
v1476016778_1.lbl,60,48,352,0.36,0.42,
v1474767222_1.lbl,60,48,352,0.36,0.42,
v1512101649_1.lbl,12,32,352,0.35895,0.3879,
v1513806360_1.lbl,8,48,352,0.35895,0.3879,
v1472139684_1.lbl,54,60,352,0.36,0.42,
v1512342205_1.lbl,32,64,352,0.35895,0.3879,
v1514184081_1.lbl,64,64,352,0.35895,0.3879,
v1512090553_1.lbl,12,32,352,0.35895,0.3879,
v1471768317_1.lbl,54,60,352,0.36,0.42,
v1511983302_1.lbl,16,12,352,0.35895,0.3879,
v1485891664_1.lbl,24,24,352,0.36,0.42,
v1471741250_1.lbl,54,60,352,0.36,0.42,
v1467427495_1.lbl,30,30,352,0.36,0.42,
v1514476083_1.lbl,12,32,352,0.35895,0.3879,
v1513801219_1.lbl,8,48,352,0.35895,0.3879,
v1467443195_1.lbl,42,42,352,0.36,0.42,
v1478032126_1.lbl,16,64,352,0.36,0.42,
v1513898477_1.lbl,12,24,352,0.35895,0.3879,
v1514180974_1.lbl,32,32,352,0.35895,0.3879,
v1513888124_1.lbl,12,24,352,0.35895,0.3879,
v1514195696_1.lbl,64,64,352,0.35895,0.3879,
v1484614048_1.lbl,18,30,352,0.36,0.42,
v1513881698_1.lbl,12,24,352,0.35895,0.3879,
v1513886759_1.lbl,12,24,352,0.35895,0.3879,
v1486983587_1.lbl,64,64,352,0.36,0.42,
v1514213843_1.lbl,24,24,352,0.35895,0.3879,
v1514561208_1.lbl,16,12,352,0.35895,0.3879,
v1514557651_1.lbl,16,12,352,0.35895,0.3879,
v1475860892_1.lbl,24,24,352,0.36,0.42,
v1514210503_1.lbl,64,64,352,0.35895,0.3879,
v1473732995_1.lbl,60,48,352,0.36,0.42,
v1511976259_1.lbl,24,12,352,0.35895,0.3879,
v1479822348_1.lbl,64,64,352,0.36,0.42,
v1479234834_1.lbl,64,64,352,0.36,0.42,
v1470617734_1.lbl,54,60,352,0.36,0.42,
v1513879619_1.lbl,12,24,352,0.35895,0.3879,
v1485757619_1.lbl,32,64,352,0.36,0.42,
v1512148588_1.lbl,12,64,352,0.35895,0.3879,
v1477488956_1.lbl,12,12,352,0.36,0.42,
v1470601476_1.lbl,54,60,352,0.36,0.42,
v1481591044_1.lbl,48,60,352,0.36,0.42,
v1512356745_1.lbl,24,64,352,0.35895,0.3879,
v1471417601_1.lbl,54,60,352,0.36,0.42,
v1476326975_1.lbl,54,54,352,0.36,0.42,
v1514062572_1.lbl,24,48,352,0.35895,0.3879,
v1481729276_1.lbl,32,32,352,0.36,0.42,
v1514315913_1.lbl,64,64,352,0.35895,0.3879,
v1513899905_1.lbl,12,24,352,0.35895,0.3879,
v1471635643_1.lbl,54,60,352,0.36,0.42,
v1481588586_1.lbl,48,30,352,0.36,0.42,
v1514477920_1.lbl,12,32,352,0.35895,0.3879,
v1473044500_1.lbl,54,60,352,0.36,0.42,
v1472795203_1.lbl,54,60,352,0.36,0.42,
v1477869720_1.lbl,32,32,352,0.36,0.42,
v1480508500_1.lbl,32,32,352,0.36,0.42,
v1478544301_3.lbl,32,64,352,0.36,0.42,
v1483223749_1.lbl,14,12,352,0.36,0.42,
v1474255630_1.lbl,60,48,352,0.36,0.42,
v1514174315_1.lbl,32,32,352,0.35895,0.3879,
v1486552182_1.lbl,64,64,352,0.36,0.42,
v1514183025_1.lbl,64,64,352,0.35895,0.3879,
v1472195137_3.lbl,54,60,352,0.36,0.42,
v1476534151_1.lbl,54,48,352,0.36,0.42,
v1513906331_1.lbl,12,24,352,0.35895,0.3879,
v1485801146_1.lbl,12,12,352,0.36,0.42,
v1514155939_1.lbl,12,24,352,0.35895,0.3879,
v1511988281_1.lbl,16,12,352,0.35895,0.3879,
v1514190645_1.lbl,16,24,352,0.35895,0.3879,
v1514175350_1.lbl,32,32,352,0.35895,0.3879,
v1472980060_3.lbl,54,60,352,0.36,0.42,
v1514296716_1.lbl,12,12,352,0.35895,0.3879,
v1474212605_1.lbl,60,48,352,0.36,0.42,
v1477486085_1.lbl,12,12,352,0.36,0.42,
v1479933386_1.lbl,64,64,352,0.36,0.42,
v1479354570_1.lbl,64,64,352,0.36,0.42,
v1473431666_1.lbl,54,54,352,0.36,0.42,
v1468370519_1.lbl,14,14,352,0.36,0.42,
v1477516820_1.lbl,64,16,352,0.36,0.42,
v1514302990_1.lbl,64,64,352,0.35895,0.3879,
v1470610571_1.lbl,54,60,352,0.36,0.42,
v1476567375_5.lbl,60,48,352,0.36,0.42,
v1477444950_1.lbl,48,48,352,0.36,0.42,
v1514186542_1.lbl,64,64,352,0.35895,0.3879,
v1485766343_3.lbl,32,64,352,0.36,0.42,
v1474994148_1.lbl,60,48,352,0.36,0.42,
v1474218935_1.lbl,60,48,352,0.36,0.42,
v1477864152_1.lbl,32,32,352,0.36,0.42,
v1487068362_1.lbl,40,30,352,0.36,0.42,
v1479519020_1.lbl,64,64,352,0.36,0.42,
v1477692117_1.lbl,16,64,352,0.36,0.42,
v1483233492_1.lbl,6,6,352,0.36,0.42,
v1480514054_1.lbl,32,32,352,0.36,0.42,
v1478540520_1.lbl,32,64,352,0.36,0.42,
v1471883203_1.lbl,54,60,352,0.36,0.42,
v1485785768_1.lbl,12,12,352,0.36,0.42,
v1476292565_5.lbl,60,48,352,0.36,0.42,
v1478543099_3.lbl,32,64,352,0.36,0.42,
v1514069065_1.lbl,24,48,352,0.35895,0.3879,
v1485780666_1.lbl,12,12,352,0.36,0.42,
v1476735682_1.lbl,24,24,352,0.36,0.42,
v1476027410_1.lbl,60,48,352,0.36,0.42,
v1484869713_1.lbl,64,16,352,0.36,0.42,
v1512098502_1.lbl,24,24,352,0.35895,0.3879,
v1512362564_3.lbl,24,64,352,0.35895,0.3879,
v1473721873_10.lbl,60,48,352,0.36,0.42,
v1481463543_1.lbl,48,48,352,0.36,0.42,
v1514082764_1.lbl,18,36,352,0.35895,0.3879,
v1512068412_4.lbl,12,32,352,0.35895,0.3879,
v1486557997_1.lbl,64,64,352,0.36,0.42,
v1512017828_1.lbl,12,32,352,0.35895,0.3879,
v1472917370_1.lbl,54,60,352,0.36,0.42,
v1485885591_1.lbl,24,24,352,0.36,0.42,
v1474772293_1.lbl,60,48,352,0.36,0.42,
v1485881726_1.lbl,24,24,352,0.36,0.42,
v1514006152_1.lbl,12,24,352,0.35895,0.3879,
v1514566424_1.lbl,16,12,352,0.35895,0.3879,
v1467450018_1.lbl,36,30,352,0.36,0.42,
v1514297262_1.lbl,12,12,352,0.35895,0.3879,
v1514068321_1.lbl,24,48,352,0.35895,0.3879,
v1512359735_1.lbl,24,64,352,0.35895,0.3879,
v1474477236_1.lbl,60,48,352,0.36,0.42,
v1484761392_1.lbl,64,16,352,0.36,0.42,
v1483233657_1.lbl,6,6,352,0.36,0.42,
v1485879855_1.lbl,24,24,352,0.36,0.42,
v1480506961_6.lbl,32,32,352,0.36,0.42,
v1476559334_1.lbl,48,48,352,0.36,0.42,
v1512086038_1.lbl,12,32,352,0.35895,0.3879,
v1514390782_1.lbl,48,48,352,0.35895,0.3879,
v1477879646_1.lbl,32,32,352,0.36,0.42,
v1481767137_1.lbl,12,30,352,0.36,0.42,
v1514128922_1.lbl,24,48,352,0.35895,0.3879,
v1468372166_1.lbl,14,14,352,0.36,0.42,
v1514574380_1.lbl,16,12,352,0.35895,0.3879,
v1475095211_1.lbl,64,64,352,0.36,0.42,
v1471877750_1.lbl,54,60,352,0.36,0.42,
v1473216092_1.lbl,54,54,352,0.36,0.42,
v1469002717_1.lbl,48,64,352,0.36,0.42,
v1473695041_1.lbl,60,48,352,0.36,0.42,
v1483232513_1.lbl,6,6,352,0.36,0.42,
v1512007369_1.lbl,12,32,352,0.35895,0.3879,
v1512345285_1.lbl,32,64,352,0.35895,0.3879,
v1484765261_1.lbl,64,16,352,0.36,0.42,
v1477665904_1.lbl,12,64,352,0.36,0.42,
v1513877414_1.lbl,12,24,352,0.35895,0.3879,
v1485892717_1.lbl,24,24,352,0.36,0.42,
v1481488712_1.lbl,48,48,352,0.36,0.42,
v1470608702_1.lbl,54,60,352,0.36,0.42,
v1471494687_1.lbl,54,60,352,0.36,0.42,
v1484616616_1.lbl,48,48,352,0.36,0.42,
v1485774335_1.lbl,12,12,352,0.36,0.42,
v1512351209_1.lbl,24,64,352,0.35895,0.3879,
v1513881761_1.lbl,12,24,352,0.35895,0.3879,
v1513897112_1.lbl,12,24,352,0.35895,0.3879,
v1472664426_8.lbl,54,60,352,0.36,0.42,
